"game_id","season","type","date_time","away_team_id","home_team_id","away_goals","home_goals","outcome","home_rink_side_start","venue","venue_link","venue_time_zone_id","venue_time_zone_offset","venue_time_zone_tz"
"2013020905","20132014","R",2014-03-01,"13","29",3,6,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020713","20132014","R",2014-01-17,"2","14",2,1,"away win SO","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020366","20122013","R",2013-03-10,"29","17",3,2,"away win SO","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020663","20132014","R",2014-01-10,"15","14",4,3,"away win REG","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021072","20132014","R",2014-03-24,"13","24",2,6,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020377","20132014","R",2013-11-28,"26","28",2,3,"home win SO","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020277","20122013","R",2013-02-27,"25","29",5,4,"away win OT","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020158","20122013","R",2013-02-09,"22","17",1,2,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020269","20132014","R",2013-11-13,"4","9",5,0,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020276","20132014","R",2013-11-14,"25","22",3,0,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2012020026","20122013","R",2013-01-22,"24","20",5,4,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020509","20132014","R",2013-12-18,"20","6",0,2,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021223","20132014","R",2014-04-13,"14","15",1,0,"away win SO","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020814","20132014","R",2014-01-31,"30","21",4,5,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013021183","20132014","R",2014-04-08,"27","29",3,4,"home win OT","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020504","20122013","R",2013-03-30,"30","25",3,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020388","20132014","R",2013-11-30,"10","7",2,3,"home win OT","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021192","20132014","R",2014-04-10,"26","20",3,4,"home win SO","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2012020604","20122013","R",2013-04-12,"21","26",2,3,"home win SO","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020210","20132014","R",2013-11-03,"17","22",5,0,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2012020047","20122013","R",2013-01-25,"29","21",0,4,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020246","20132014","R",2013-11-09,"13","9",2,3,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020110","20132014","R",2013-10-19,"23","5",3,4,"home win SO","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021164","20132014","R",2014-04-05,"17","8",3,5,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2013020690","20132014","R",2014-01-13,"30","18",4,0,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020838","20132014","R",2014-02-04,"9","5",1,2,"home win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020462","20132014","R",2013-12-11,"17","13",2,3,"home win SO","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020188","20132014","R",2013-10-31,"24","6",2,3,"home win SO","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020391","20122013","R",2013-03-14,"13","6",1,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020295","20132014","R",2013-11-17,"3","8",1,0,"away win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2012020698","20122013","R",2013-04-25,"10","13",4,0,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020609","20132014","R",2014-01-01,"22","27",3,4,"home win OT",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2012020041","20122013","R",2013-01-25,"3","4",1,2,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020022","20122013","R",2013-01-21,"19","18",4,3,"away win SO","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020557","20122013","R",2013-04-06,"25","24",3,1,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020112","20132014","R",2013-10-19,"21","7",4,2,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021104","20132014","R",2014-03-28,"16","9",3,5,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020596","20122013","R",2013-04-11,"2","6",2,1,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020729","20132014","R",2014-01-19,"2","4",4,6,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020005","20122013","R",2013-01-20,"10","8",2,1,"away win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2012020130","20122013","R",2013-02-06,"10","15",3,2,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020989","20132014","R",2014-03-13,"27","6",1,2,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020479","20132014","R",2013-12-13,"21","52",4,3,"away win SO","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2013020787","20132014","R",2014-01-27,"18","22",1,5,"home win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2013020419","20132014","R",2013-12-05,"8","1",4,3,"away win SO","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020621","20122013","R",2013-04-14,"16","19",2,0,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020076","20122013","R",2013-01-29,"21","22",1,4,"home win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2013021097","20132014","R",2014-03-27,"12","13",3,0,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021088","20132014","R",2014-03-26,"28","22",5,2,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2012020636","20122013","R",2013-04-17,"14","52",3,4,"home win SO","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2013020798","20132014","R",2014-01-29,"9","29",3,2,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020015","20132014","R",2013-10-04,"9","7",1,0,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020184","20132014","R",2013-10-31,"6","5",2,3,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020382","20122013","R",2013-03-13,"10","52",2,5,"home win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2012020145","20122013","R",2013-02-08,"15","5",2,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020462","20122013","R",2013-03-24,"29","18",2,5,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020668","20122013","R",2013-04-21,"13","6",0,3,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020436","20132014","R",2013-12-07,"21","20",3,2,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020499","20132014","R",2013-12-15,"4","15",4,5,"home win SO","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020424","20132014","R",2013-12-06,"28","5",1,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020476","20132014","R",2013-12-13,"17","14",1,2,"home win SO","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020277","20132014","R",2013-11-15,"29","6",2,3,"home win OT","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020915","20132014","R",2014-03-02,"9","23",4,2,"away win REG","right","BC Place","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020139","20132014","R",2013-10-24,"28","6",1,2,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020414","20132014","R",2013-12-04,"9","13",4,2,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020708","20132014","R",2014-01-16,"15","5",3,4,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021046","20132014","R",2014-03-20,"5","17",4,5,"home win OT","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020101","20132014","R",2013-10-17,"1","9",2,5,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020216","20122013","R",2013-02-17,"17","30",2,3,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013021059","20132014","R",2014-03-22,"13","26",0,4,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020026","20132014","R",2013-10-06,"14","16",3,2,"away win SO","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020499","20122013","R",2013-03-29,"29","22",4,6,"home win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2013020344","20132014","R",2013-11-24,"5","8",2,3,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2012020605","20122013","R",2013-04-12,"9","1",2,0,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020338","20122013","R",2013-03-07,"27","24",0,2,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020359","20122013","R",2013-03-10,"5","10",5,4,"away win SO","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020128","20132014","R",2013-10-22,"20","26",3,2,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020322","20122013","R",2013-03-05,"24","27",4,5,"home win SO",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2013020007","20132014","R",2013-10-03,"14","6",1,3,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020387","20132014","R",2013-11-29,"21","30",3,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020492","20122013","R",2013-03-28,"12","10",3,6,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020456","20132014","R",2013-12-10,"12","23",0,2,"home win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020517","20132014","R",2013-12-18,"16","18",3,1,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020027","20122013","R",2013-01-23,"52","15",4,2,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020384","20132014","R",2013-11-29,"20","24",2,5,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020048","20122013","R",2013-01-25,"26","22",1,2,"home win OT","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2013021133","20132014","R",2014-04-01,"25","15",5,0,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020616","20122013","R",2013-04-13,"5","13",3,1,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020679","20132014","R",2014-01-12,"29","52",6,3,"away win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2013021163","20132014","R",2014-04-05,"52","10",4,2,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020378","20132014","R",2013-11-29,"23","9",5,2,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020257","20132014","R",2013-11-11,"13","3",3,4,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020724","20132014","R",2014-01-18,"28","14",5,4,"away win REG","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021155","20132014","R",2014-04-04,"7","17",2,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020417","20132014","R",2013-12-04,"27","22",6,2,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2013020211","20132014","R",2013-11-03,"27","28",3,2,"away win SO","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020298","20132014","R",2013-11-17,"12","19",2,4,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013021206","20132014","R",2014-04-11,"12","17",2,1,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012020450","20122013","R",2013-03-22,"23","27",2,1,"away win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2013020935","20132014","R",2014-03-06,"15","4",4,6,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020249","20132014","R",2013-11-10,"30","12",3,2,"away win SO","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020693","20122013","R",2013-04-25,"28","27",1,2,"home win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2012020034","20122013","R",2013-01-23,"26","21",1,3,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013021189","20132014","R",2014-04-09,"21","22",4,1,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2012020713","20122013","R",2013-04-27,"18","29",1,3,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020808","20132014","R",2014-01-30,"16","23",5,2,"away win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020094","20132014","R",2013-10-17,"3","15",2,0,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020886","20132014","R",2014-02-28,"29","1",2,5,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021038","20132014","R",2014-03-19,"14","10",5,3,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013021141","20132014","R",2014-04-03,"6","17",2,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020511","20132014","R",2013-12-18,"13","10",3,1,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013021025","20132014","R",2014-03-18,"27","26",4,3,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020353","20132014","R",2013-11-24,"17","7",3,1,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020079","20122013","R",2013-01-30,"10","7",4,3,"away win OT","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020105","20122013","R",2013-02-02,"27","25",3,4,"home win SO","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020166","20122013","R",2013-02-10,"26","17",2,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020635","20132014","R",2014-01-05,"15","30",3,5,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020409","20132014","R",2013-12-03,"19","26",2,3,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013021120","20132014","R",2014-03-30,"14","17",2,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012020564","20122013","R",2013-04-06,"14","2",2,4,"home win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021043","20132014","R",2014-03-20,"25","4",2,4,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020630","20122013","R",2013-04-16,"30","20",4,3,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020834","20132014","R",2014-02-02,"16","28",1,2,"home win SO","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020629","20132014","R",2014-01-05,"3","10",7,1,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020267","20122013","R",2013-02-25,"14","5",3,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020618","20132014","R",2014-01-03,"8","25",6,4,"away win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020468","20122013","R",2013-03-25,"14","52",2,3,"home win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2013020495","20132014","R",2013-12-15,"28","18",2,3,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020317","20122013","R",2013-03-04,"7","3",2,3,"home win SO","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020023","20122013","R",2013-01-22,"7","10",2,1,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020506","20132014","R",2013-12-17,"52","29",3,2,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020669","20132014","R",2014-01-11,"25","3",2,3,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020121","20122013","R",2013-02-03,"13","7",4,3,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020421","20132014","R",2013-12-05,"27","20",1,4,"home win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020380","20132014","R",2013-11-29,"3","6",2,3,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020471","20122013","R",2013-03-25,"17","24",2,1,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020191","20122013","R",2013-02-15,"2","3",4,3,"away win SO","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020236","20122013","R",2013-02-21,"26","20",3,1,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020201","20132014","R",2013-11-02,"24","7",6,3,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020684","20132014","R",2014-01-12,"6","28",1,0,"away win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020163","20132014","R",2013-10-27,"19","18",6,1,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020684","20122013","R",2013-04-23,"6","4",2,5,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020571","20132014","R",2013-12-28,"5","12",4,3,"away win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021199","20132014","R",2014-04-10,"10","13",2,4,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020555","20132014","R",2013-12-24,"24","15",3,2,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020655","20132014","R",2014-01-08,"6","24",2,5,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020749","20132014","R",2014-01-22,"12","4",3,2,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020245","20122013","R",2013-02-22,"23","25",4,3,"away win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020581","20132014","R",2013-12-29,"16","19",5,6,"home win SO","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020135","20122013","R",2013-02-06,"13","52",2,3,"home win OT","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2012020305","20122013","R",2013-03-02,"15","52",3,0,"away win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2013020239","20132014","R",2013-11-08,"7","26",0,2,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020474","20132014","R",2013-12-13,"8","4",1,2,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020300","20132014","R",2013-11-17,"14","27",3,6,"home win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2013020817","20132014","R",2014-01-31,"4","24",3,5,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020202","20122013","R",2013-02-16,"19","20",5,2,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2012020156","20122013","R",2013-02-09,"12","4",3,4,"home win OT","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020999","20132014","R",2014-03-14,"1","13",3,5,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020904","20132014","R",2014-03-01,"3","4",2,4,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021175","20132014","R",2014-04-07,"5","21",3,2,"away win SO","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020466","20132014","R",2013-12-11,"27","21",3,1,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2012020398","20122013","R",2013-03-15,"21","30",3,5,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020862","20132014","R",2014-02-07,"10","14",4,1,"away win REG","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020304","20122013","R",2013-03-02,"1","7",3,4,"home win SO","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020812","20132014","R",2014-01-31,"14","9",3,5,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020666","20132014","R",2014-01-10,"30","27",4,1,"away win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2012020628","20122013","R",2013-04-16,"23","18",5,2,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020485","20132014","R",2013-12-14,"15","13",2,3,"home win SO","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020841","20132014","R",2014-02-04,"29","24",4,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020279","20132014","R",2013-11-15,"24","14",1,5,"home win REG","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020964","20132014","R",2014-03-09,"16","7",2,1,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020500","20132014","R",2013-12-15,"14","17",3,0,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020621","20132014","R",2014-01-03,"22","28",1,5,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020153","20122013","R",2013-02-09,"24","25",1,3,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020345","20132014","R",2013-11-24,"9","17",4,2,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012020643","20122013","R",2013-04-18,"29","24",3,2,"away win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020323","20122013","R",2013-03-05,"18","26",1,5,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020717","20132014","R",2014-01-17,"6","25",4,2,"away win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020678","20122013","R",2013-04-22,"27","17",0,4,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020645","20132014","R",2014-01-07,"13","8",1,2,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2013020926","20132014","R",2014-03-05,"25","29",2,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021172","20132014","R",2014-04-06,"2","29",0,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020273","20122013","R",2013-02-26,"22","16",2,3,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020187","20132014","R",2013-10-31,"28","26",3,4,"home win OT","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020043","20122013","R",2013-01-25,"7","12",3,6,"home win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020622","20122013","R",2013-04-14,"14","7",1,3,"home win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020469","20122013","R",2013-03-25,"23","21",3,2,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020325","20132014","R",2013-11-21,"1","24",4,3,"away win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020745","20132014","R",2014-01-21,"20","28",2,3,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020060","20122013","R",2013-01-27,"4","13",7,1,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020571","20122013","R",2013-04-07,"9","13",1,2,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020588","20122013","R",2013-04-10,"19","18",1,0,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013021140","20132014","R",2014-04-02,"2","9",2,1,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021166","20132014","R",2014-04-05,"9","3",3,2,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
